Id,Label
8845,flaute
8846,(den) versuch unternehmen (zu)
8847,atomkraft
8848,zeitintervall
8849,untersuchung (von)
8850,schlankweg
8851,prächtig
8852,freitags
8853,abflacken
8854,mit lust und liebe
8855,abgefüllt
8856,bedeckt
8857,das heft in der hand halten
8858,gerne wieder
8859,unabgeschlossen
8860,exakt
8861,tugendhaftigkeit
8862,aroma
8863,unwiderlegbar
8864,(eine) gute partie (sein)
8865,verspeisen
8866,von der nase nehmen
8867,vorkehrungen treffen (gegen)
8868,pulverfass
8869,meisterschaft
8870,experimentieren
8871,sowjetunion
8872,"(jemandem) zeigen, was eine harke ist"
8873,(jemanden) auf einen anderen platz setzen
8874,missstimmung
8875,menschenwürdig
8876,arbeitnehmervertretung
8877,flitzen
8878,...unterricht geben
8879,hast
8880,roden
8881,dann mal ran!
8882,den rechtsweg beschreiten
8883,intuitiv erfassen
8884,auf lokaler ebene
8885,zu jemandes vorteil gereichen
8886,schritt...
8887,(jemandem etwas) in die hand drücken
8888,geschlecht
8889,"erleiden (missstand, verlust)"
8890,bewerb
8891,gaumenfreude
8892,(etwas) verstehen
8893,arrest
8894,seinen geist aushauchen
8895,in den sicheren tod schicken
8896,(bei jemandem) vor der tür stehen
8897,unterbelichtet
8898,(sich irgendwie) vollziehen
8899,stufen...
8900,befunden
8901,politik
8902,julia
8903,das momentum haben
8904,anklagevertretung
8905,kletterte
8906,in ferner vergangenheit
8907,verwahren
8908,(irgendwohin) geraten
8909,kriminalität
8910,durchblicken lassen
8911,fassungslos
8912,ohne saft und kraft
8913,dokumentation
8914,motzen
8915,ein(e)
8916,kleiner betrag
8917,streitkräfte
8918,(sich) hinschleppen
8919,eingrenzen
8920,anspringen (auf)
8921,(jemandem) schlägt die stunde
8922,apartment
8923,(sein) schweigen beenden
8924,finalrunde
8925,anwurf
8926,dem
8927,verkümmern
8928,linsen
8929,gefangen genommen
8930,eden
8931,wandel
8932,taverne
8933,frustran (medizinisch)
8934,kopf
8935,klein halten
8936,weit verbreitet sein
8937,drohnen
8938,stimmorgan
8939,vom start weg
8940,glatt wie ein kinderpopo
8941,geschlechtswort
8942,arripieren
8943,vernarrt sein (in)
8944,(jemanden an einen ort) verschlagen
8945,(sich) einen zur brust nehmen
8946,kugelfläche und kugelkörper (zusammengenommen)
8947,mick
8948,(sich) rühren
8949,vollkugel
8950,sich (einer gefahr) aussetzen
8951,kopp
8952,(sich wieder) sammeln
8953,sprechvermögen
8954,mittelalterlich
8955,champions
8956,ankommen bei (jemandem)
8957,entität
8958,eventuell (vorhanden o.ä.)
8959,östlichen
8960,live-gig
8961,aushecken
8962,hinnahmebereitschaft
8963,fuhre
8964,bouquet
8965,sieht
8966,für wenig geld zu haben
8967,gekonnt
8968,herausnehmen
8969,hip
8970,mops
8971,fernerkundung
8972,mit gutem beispiel vorangehen
8973,virusgrippe
8974,orchestrieren
8975,denunziation
8976,münchner
8977,in kontakt treten (mit)
8978,in großem rahmen
8979,schöne
8980,es auf einen versuch ankommen lassen
8981,(mein) kompliment!
8982,anpfiff
8983,fußangel
8984,schnelligkeit
8985,zum wiederholten male
8986,bestätigend
8987,dampfwolke
8988,(etwas) versuchen
8989,bemitleidenswert
8990,freistaat bayern
8991,eingestellt sein (auf)
8992,den großen auftritt lieben
8993,(aus der haft) entlassen
8994,abtei
8995,klischee
8996,obliegenschaft
8997,vorgelegt
8998,untereinander
8999,schlagball
9000,gewitter
9001,singen (vogel)
9002,arztpraxen
9003,bergung
9004,nunmehr
9005,(sich) kaum noch auf den beinen halten (können)
9006,ungemach
9007,designer
9008,laufen (im / auf)
9009,(einen) wink geben
9010,(der) arm des gesetzes
9011,natur
9012,die (woche / minute / kiste / flasche ...)
9013,hauchdünn
9014,dritter monat des jahres
9015,durchhaltevermögen
9016,symbol
9017,präzise
9018,kriminelles verhalten
9019,computer
9020,nachsichtigkeit
9021,gottesdienst
9022,rolf
9023,südosten
9024,m.a.
9025,leichte luftbewegung
9026,rechtsvertreter
9027,(jemandem etwas) vorstellen
9028,schwankungen
9029,zugucken
9030,gewühl
9031,ehepaar
9032,institut
9033,ringen
9034,geschichte
9035,vollständige übereinstimmung (mit sich selbst)
9036,fc bayern
9037,feuerwehren
9038,separat
9039,unser
9040,spinatwachtel
9041,ausstechen
9042,handelspapier
9043,kundig
9044,malad
9045,(jemandem) die hucke vollhauen
9046,nicht aus der ruhe zu bringen
9047,gespräch
9048,chancen
9049,gesteigert
9050,vermieden
9051,symbolisch darstellen
9052,miserabel
9053,nichts wert
9054,geschenk
9055,(die) weisheit nicht mit dem schöpflöffel gegessen haben
9056,klarkommen mit
9057,beförderung
9058,(etwas) kommt gut
9059,vorsehung
9060,cand.
9061,instruktor
9062,ausgewählten
9063,verantwortlichen
9064,auseinanderhalten
9065,stünden
9066,ungarischen
9067,eingekerkert
9068,rechtlich einwandfrei
9069,(sich) echauffieren
9070,der malerei frönen
9071,nachgiebigkeit
9072,kim
9073,schüler
9074,(sich) verlieren (in)
9075,gaunerei
9076,unbändig
9077,beliebtheit
9078,zurückstoßen
9079,unglücksrabe
9080,angeles
9081,verwandeln
9082,sympathisierend (mit ...)
9083,schuldiger
9084,klavier
9085,erwin
9086,ost
9087,weithin bekannt
9088,einer
9089,prunk und pomp
9090,weiterverbinden
9091,breitenmaß
9092,nahrung aufnehmen
9093,formalrechtlich
9094,optimierung
9095,hermann
9096,(sich selbst) befriedigen
9097,runternehmen
9098,anfeinden
9099,kommen (zu)
9100,register
9101,"auffangen (signal, sendefrequenz)"
9102,nicht so prickelnd
9103,nachschwingen
9104,an der tagesordnung
9105,knoten
9106,boshaft
9107,im adamskostüm
9108,bestrafen (für)
9109,ha
9110,"(für etwas) eintreten (versicherung, bürge)"
9111,(na) sieh mal einer guck!
9112,handelsunternehmen
9113,klinisches bild
9114,ambitioniert
9115,seit längerem
9116,zertrennen
9117,singen
9118,realisieren
9119,vermutungen anstellen
9120,größtenteils
9121,schimpfen wie ein fischweib
9122,stress sein für
9123,klassifikationsschema
9124,mit bindebogen spielen
9125,begriffe
9126,völkchen
9127,schleusen
9128,zielorientiert
9129,kiew
9130,billigen
9131,verstand
9132,'n bissken
9133,route
9134,behörde
9135,wenn sie so freundlich wären
9136,(plötzlich) nicht mehr da
9137,(sich) artikulieren
9138,ihrer zeit voraus sein
9139,stark
9140,tagesgeschehen
9141,kampfplatz
9142,(ein fach) geben
9143,logische korrektheit
9144,anpassbar
9145,gespiele
9146,verpflichtend
9147,seifenblase
9148,hat seine funktion eingestellt
9149,schnucki
9150,herzblut
9151,dissoziation
9152,reiter
9153,(sich) entscheiden (für)
9154,in täuschungsabsicht
9155,(in) rente
9156,stellvertretender
9157,bezwecken
9158,schachmatt
9159,schön anzusehen
9160,es reicht (jetzt langsam)!
9161,stichwortverzeichnis
9162,bühnenbild
9163,pfeiler
9164,zügeln
9165,soll er doch ...
9166,bonner
9167,meint
9168,einmütigkeit
9169,einsetzen lassen
9170,brustkorb
9171,hülle
9172,rumblödeln
9173,schneemonat
9174,pausenlos
9175,zarte bande knüpfen (mit)
9176,dahingehend
9177,bruchlanden
9178,schafe
9179,untergeordnet
9180,sprint
9181,messerklinge
9182,mund-nasen-maske
9183,börsen
9184,hier in der gegend
9185,(der/die/das) reinste (...)
9186,räderwerk
9187,vollgeschissen
9188,gegenseitig
9189,(etwas) abbiegen
9190,schnallen
9191,gestaltungsoption
9192,zernichten
9193,bildlegende
9194,getreten
9195,gleichgültigkeit
9196,einkopieren
9197,zurückbleiben (von)
9198,verfügbar machen
9199,zusammenstoß
9200,rebmann
9201,torschütze
9202,amtliche mitteilung
9203,einen skandal hervorrufen
9204,obenhin
9205,beispielsweise
9206,jammerschade
9207,übergewichtig
9208,(mit jemandem) zugange sein
9209,aufgepeitscht
9210,anerkennenswert
9211,im ...wesen
9212,tumb
9213,(eine) einigung finden
9214,bieten
9215,haarpracht
9216,einreise
9217,zu fangen versuchen
9218,schildert
9219,geflüchtet
9220,fernsprechvermittlungsstelle
9221,baut
9222,sitzung (für ein längeres geschäft)
9223,mit wachsender (...)
9224,kleider
9225,erinnerungsvermögen
9226,(jemanden) verklagen
9227,hochrufe
9228,interessensvertretung
9229,entfremdung
9230,windei
9231,(eine) einigung erzielen
9232,verkaufte
9233,ausgaben
9234,eingeschaltet
9235,umerziehungslager
9236,(mit etwas) an die presse gehen
9237,weit mehr als
9238,(von etwas) leben
9239,lust machen(d)
9240,(mit etwas) aufhören
9241,schwächling
9242,auf der hut
9243,fahren in (blitz)
9244,furchterregend
9245,wie man ihn nicht alle tage trifft
9246,kugelkörper
9247,(jemandem) geblieben
9248,weitergeben
9249,antagonistisch
9250,kreisen (lassen)
9251,wickel
9252,jahreszeit
9253,reißaus nehmen
9254,abgesichert
9255,zusätzlichen
9256,betrieben
9257,spezis
9258,forttragen
9259,(geht) in ordnung
9260,street
9261,arnold
9262,(gewinn) herausspringen (bei etwas für jemanden)
9263,plünderung
9264,(armes) würstchen
9265,tausend meter
9266,in kontakt sein
9267,aufeinanderfolge
9268,am abend
9269,stab
9270,in puncto
9271,meiden
9272,zwecke
9273,reichhaltig
9274,lustbarkeit
9275,(die) n-te potenz von (a)
9276,totenlade
9277,kahl
9278,messer
9279,indigen
9280,"gewusst, wie!"
9281,das (ganze) leben (noch) vor sich haben
9282,loslassen
9283,missbrauch
9284,wirkungslos bleiben
9285,formgebung
9286,fragen
9287,gern gesehen (sein)
9288,freiersmann
9289,zusammenkleben
9290,genauer
9291,(etwas) bildlich vor sich sehen
9292,bedenken
9293,einstürzen wie ein kartenhaus
9294,verfolgung
9295,gott vater (christl.)
9296,(es) übers herz bringen (zu)
9297,sparsam wirtschaften
9298,persönlicher kontakt
9299,wie du (ja sicherlich) weißt
9300,hysterie
9301,verdrießlich
9302,hirtentäschel
9303,by the way
9304,novität
9305,lyrics
9306,hast du sie noch alle?
9307,gejuchze
9308,(sich) vermengen
9309,hoch...
9310,(eine) rote socke (sein)
9311,ohne geld (dastehen)
9312,einziges
9313,chinesische
9314,optimal
9315,disposition
9316,hab ich sie (da) richtig verstanden?
9317,filmtitel
9318,hacker
9319,drehimpuls
9320,ausschnapsen
9321,beredt
9322,zum gegenwärtigen zeitpunkt
9323,kann angehen
9324,berufsmäßig
9325,responsion
9326,brüderlich
9327,verklopfen
9328,amtieren
9329,alleweil
9330,delegierten
9331,vollumfänglich
9332,größten
9333,nach oben jagen
9334,fahren wie eine gesengte sau
9335,(sich) schlafen legen
9336,sehr klein
9337,nicht unbeträchtlich
9338,stringent
9339,ansässig werden
9340,innere stimme
9341,weichlich
9342,im westentaschenformat
9343,nach hinten schieben
9344,getue
9345,so frei sein (zu + infinitiv)
9346,(unentschuldigte) abwesenheit
9347,fluktuieren
9348,schalten (technisch)
9349,in der mitte
9350,baisse
9351,sondern
9352,rücksprache
9353,fahrbahndecke
9354,vermittels
9355,brecher
9356,(die) leitungsfunktion (innehaben)
9357,nach dem berichtsstand von
9358,abspecken
9359,nordhausen
9360,(jemanden) im unklaren lassen
9361,(jemanden) erobern
9362,begannen
9363,schmälern
9364,(sich) den spaß etwas kosten lassen
9365,ticket
9366,deutlich
9367,hab acht!
9368,element
9369,(jemandem) obliegen
9370,franzosen
9371,punktuell
9372,offen
9373,geeignet
9374,gemein
9375,danebengehen
9376,genehmigt
9377,gedöns
9378,musikologe
9379,milchkaffee
9380,verschiedenartig
9381,glückliche umstände
9382,sezession
9383,verbindung halten (mit)
9384,berührung
9385,(sich) einer sache bedienen
9386,studierte
9387,kameraden
9388,rasenfläche
9389,nahmen
9390,neuem
9391,aus dem leben scheiden
9392,(sich) hoffnungen machen (auf)
9393,kaffeesatzleserei (betreiben)
9394,juwel
9395,am angegebenen ort
9396,kaputter typ
9397,zutun
9398,handbewegung
9399,lustwandeln
9400,prozentzahl
9401,(einander) entzweien
9402,(sich) sinnlos betrinken
9403,abruf
9404,kick
9405,bezogen auf
9406,grundkonzept
9407,seestreitmacht
9408,seit diesem zeitpunkt
9409,(sich) mit kritik nicht zurückhalten
9410,saublöd
9411,planieren
9412,abhängig (von)
9413,angehoben
9414,pissbude
9415,gegen jemanden aussagen
9416,nicht übel
9417,munter
9418,vorurteilslos
9419,unerwünscht
9420,einbanddecke
9421,(das) machbare
9422,deal
9423,eintrag
9424,tragende rolle
9425,in nicht enden-wollendem gleichklang
9426,unschlagbar günstig
9427,beflügeln
9428,nicht besonders einfallsreich
9429,(für ...) gut
9430,abziehen
9431,rauswurf
9432,skrupel
9433,(jemandem) einen anderen platz zuweisen
9434,(gesuch um) durchführung des vorbereitungsverfahrens
9435,weißer
9436,ausgesetzt sein
9437,(seine) zeit vertrödeln (mit)
9438,mit (viel) herzblut
9439,immer wieder gerne!
9440,leisetreten
9441,mustern
9442,wir (anrede)
9443,gestiegene
9444,seinen niederschlag finden
9445,rwe
9446,(nur) einen steinwurf entfernt
9447,schnippeln (auch abwertend)
9448,(totaler) quatsch
9449,wählton
9450,trotz
9451,(jemandes) zuständigkeit unterliegen
9452,mandatorisch
9453,(mit blicken) verfolgen
9454,"bis (in, zu)"
9455,array
9456,vom hocker reißen
9457,behänd(e)
9458,gastarbeiter
9459,ausgebufft
9460,andenken
9461,betreffen
9462,minderheit
9463,altbekannt
9464,köpfchen haben
9465,(auf jemanden) gemünzt sein
9466,piloten
9467,schlecht (licht)
9468,haus und grundstück
9469,weitertragen
9470,(jemandes) kreise stören
9471,dafür zuständig sein (etwas zu tun)
9472,stockdumm
9473,gefäß
9474,verglichen mit
9475,ergeben
9476,reflexartig
9477,studie
9478,seines amtes entsetzen
9479,baustil
9480,bestehende
9481,bücher
9482,weinrebe
9483,kanadier
9484,verantwortliche(r) für die öffentlichkeitsarbeit
9485,richtig sein
9486,(sich) stellen
9487,behandlungen
9488,flughäfen
9489,haschen (nach)
9490,einbezogen
9491,daß
9492,nicht nur so dahergesagt (sein)
9493,mit dem heutigen tag(e)
9494,entschließung
9495,bluffer
9496,einträchtig
9497,einberechnen
9498,themenstellung
9499,hochfliegend
9500,(sich) nicht unterbuttern lassen
9501,nicht so toll
9502,anthony
9503,regierungschefin
9504,(sich) überdecken
9505,portieren (nach / auf)
9506,abgefahren
9507,"zu dumm, ein loch in den schnee zu pinkeln"
9508,klimawandel
9509,sanitätskraftwagen
9510,(dienst) ableisten
9511,hat sich gewaschen
9512,genesen
9513,ick
9514,mensch meier!
9515,auf dauer angelegt
9516,von der stange
9517,"zu dem zeitpunkt, als"
9518,monumental
9519,unglückliches zusammentreffen
9520,puste
9521,edikt
9522,fass
9523,gestellt
9524,contest
9525,(bebautes) grundstück
9526,abiturprüfung
9527,(irgendwohin) gehen
9528,einzig und allein
9529,(den) platz freimachen
9530,populär werden
9531,pensionist
9532,(das) schaffen
9533,in der tat
9534,wachposten
9535,(etwas tun) müssen
9536,südlich
9537,heiße phase
9538,überlebenswichtig
9539,fachgebiet
9540,freistellung
9541,schlampig
9542,(etwas) wechseln
9543,schultern
9544,rummel
9545,himmelmutterbrot
9546,da hört sich doch alles auf!
9547,(ort) verlassen
9548,auf ablehnung stoßen
9549,zweifellos
9550,zuckerschnute
9551,verzug
9552,schüsse
9553,(etwas) belegen
9554,scheibenhonig!
9555,betroffener
9556,saupreiß
9557,holocaust
9558,weiterkommen
9559,anregen
9560,durchaus zutreffend
9561,in einigen fällen
9562,nur so
9563,remis
9564,freundin
9565,zumeist
9566,die vergangenen tage
9567,team
9568,anschlag
9569,(eine) schwäche haben für
9570,mittelmäßig
9571,bedeutend
9572,deprimiert (sein)
9573,(jemanden in etwas) einweihen
9574,nicht weiterverfolgt werden
9575,dahintändeln
9576,absetzen und verlassen
9577,stellung nehmen (zu)
9578,nichts sagen
9579,der ideale (z.b. teamchef)
9580,auf einen abweg geraten (sein)
9581,güter
9582,unwillkürlich
9583,rekeln
9584,großjährig
9585,besucher
9586,hintere extremität
9587,abc
9588,sortieren
9589,polyp
9590,kostenpunkt (sein)
9591,hoffnungslos sein
9592,(die) zeit drängt
9593,pensionsalter
9594,prokura
9595,nicht unter
9596,(wieder) auf die beine kommen
9597,lupenrein
9598,(sich auf etwas) berufen
9599,einrichtung
9600,am bauch
9601,karambolage
9602,westlicher
9603,furche
9604,leer machen
9605,wandern
9606,vor allen dingen
9607,verladen
9608,keile kriegen
9609,vonstatten gehen
9610,gutsituiert
9611,umgebaut
9612,(sich) verbinden (mit)
9613,aus prinzipiellen motiven
9614,(sich) halten
9615,expedition
9616,andeuten
9617,(sich) heftig auseinandersetzen (über)
9618,rauminhalt
9619,karmesin
9620,nicht zum wesentlichen kommen
9621,schwierigen
9622,standorten
9623,kerub
9624,(für die übersetzung) zuständig sein
9625,lecko mio!
9626,freund und feind
9627,blei...
9628,unsicherheit
9629,gestreng
9630,mit wenig kalorien
9631,einstigen
9632,auskenner
9633,bis zur mittagspause
9634,nicht vergessen (haben)
9635,unüblich
9636,bediensteter
9637,(sich) umschauen nach
9638,(es ist) fünf vor zwölf
9639,lösung
9640,schreiten
9641,dürfte (+ infinitiv)
9642,(sich) anpassen
9643,verbreiteten
9644,muchtbude
9645,(einmal) pro woche
9646,"sollte (... sich herausstellen, dass o.ä.)"
9647,camilla
9648,eine bauchlandung hinlegen (mit etwas)
9649,schnurstracks
9650,wochenende
9651,sektor
9652,solch
9653,zur anwendung bringen
9654,(die) welt retten (wollen)
9655,zentimeter
9656,küstenstreifen
9657,haben wir da
9658,eilfertigkeit
9659,kaputttrampeln
9660,(gezielt) suchen
9661,klares
9662,lichtdurchtränkt
9663,kackstelze(n)
9664,hierbei
9665,anlieferung
9666,cool (sein)
9667,killen
9668,zuzeiten
9669,nebenbei behandeln
9670,spezifikum
9671,schüren
9672,untergrundkampf
9673,(eine) aussage treffen
9674,kuhdorf
9675,hauptfigur
9676,(den) wassergehalt verringern
9677,...bolzen
9678,allzu
9679,donnerbalken
9680,dreh
9681,(sich) widersetzen
9682,fristverlängerung
9683,grande dame
9684,tipps
9685,ausschneiden
9686,bonus
9687,gehabt
9688,sinnbild
9689,(sich) (mit weniger) bescheiden
9690,da bin ich (aber) sprachlos!
9691,parkbox
9692,positionieren
9693,nahrung geben
9694,ausspähen (nach)
9695,überprüfung
9696,freisetzung
9697,tiere
9698,paraphrase
9699,(sich) dreinschicken (in)
9700,(etwas) bejahen
9701,unumkehrbar
9702,wenig (an) (einkünften)
9703,ermutigung
9704,gesundung
9705,in kauf nehmen
9706,epoche
9707,fahl (licht)
9708,ach übrigens
9709,abstürzen
9710,dreiergruppe
9711,nichts leichter als das!
9712,union
9713,thematisiert
9714,kühlen
9715,tot und begraben
9716,freilich
9717,(warnendes) beispiel
9718,täuschung
9719,bei alledem
9720,höhen
9721,von dannen ziehen
9722,erdbegleiter
9723,(jemandem) nachschlagen
9724,minderheiten
9725,medienschaffender
9726,amtierenden
9727,alkoholisches getränk
9728,(sich) vergehen an
9729,schwierigkeit
9730,deutlich werden (es)
9731,dialogfenster
9732,jagen
9733,mailand
9734,erneut
9735,am zug sein
9736,fadaise
9737,in der vergangenheit
9738,aberwitzig
9739,schützen
9740,führerhaus
9741,bedeutungsschwanger
9742,aus der welt schaffen
9743,nanu!
9744,deckkhengst
9745,container
9746,ab
9747,januar
9748,von sich weisen
9749,verroht
9750,blagen
9751,düpieren
9752,vordruck
9753,kabarettnummer
9754,(sich) abfinden (mit)
9755,diskrepanz
9756,allgemeingültig
9757,niederösterreich
9758,verlief
9759,san
9760,nachtrag
9761,hauen
9762,...schreiber
9763,(der) chef sein
9764,flüge
9765,platz greifen
9766,bei allem (gebührenden) respekt
9767,(etwas) kompensieren (durch / mit)
9768,derartige
9769,schranze
9770,gruppierung
9771,ritus
9772,ach herrje!
9773,(ein) glück
9774,(für etwas) von relevanz sein
9775,zone
9776,april
9777,verkäufer
9778,philosophieren
9779,frist
9780,lehm
9781,zucht
9782,untertitel
9783,besuchten
9784,schlagzeilen
9785,im flüssigen zustand
9786,(dein) freund und helfer
9787,angreifen
9788,ganz vorne sein
9789,überhitzt
9790,(jemandem etwas) ausrichten
9791,(ein) liebesverhältnis eingehen
9792,waterkant
9793,mitschwingen
9794,etwas besonderes
9795,genesene
9796,edeka
9797,gegeneinander abwägen
9798,zuletzt
9799,februar
9800,zweimal vorhanden
9801,angriffe
9802,an
9803,(etwas großartiges) abliefern
9804,ohne
9805,selbstdarstellung
9806,genehmigungsverfahren
9807,quetschwurst
9808,kleine fische
9809,kaufleute
9810,trigger
9811,sinken
9812,nichtskönner
9813,angestoßen
9814,(sich) halten (an)
9815,wohlsinnig
9816,dahintersteigen
9817,usus
9818,überfordert
9819,ran
9820,schon dutzende male (erlebt)
9821,festzug
9822,abgenommen
9823,höher machen
9824,bürgerinitiative
9825,(jemandem) auf den fersen sein
9826,(große) freude empfinden
9827,ich wäre ihnen (sehr) verbunden (wenn)
9828,ständigen
9829,blickpunkt
9830,werk (eines künstlers)
9831,weggelaufen
9832,(etwas) so sehen (dass)
9833,(sich) zueignen
9834,schaut
9835,60 minuten
9836,tragbalken
9837,(einer unliebsamen aktivität) ein ende bereiten
9838,eu-staaten
9839,wir
9840,beschweren
9841,vorladen
9842,aufstellung
9843,bildungszentrum
9844,opportun
9845,arbeitsunfähig (arbeitsrecht)
9846,höhere
9847,schlachtplan
9848,krankenwagen
9849,auf die hohe kante legen
9850,olympischen
9851,stiefkind
9852,spiels
9853,beifall
9854,tradieren
9855,fortsetzen
9856,quotient
9857,(heftiger) wortwechsel
9858,spritzfahrt
9859,ohne gegenstimmen
9860,einstellwert
9861,gefahren
9862,(eine) frage von sein oder nichtsein
9863,verfänglich
9864,hetzjagd
9865,uri
9866,darlegung(en)
9867,rechtevergabe
9868,standing
9869,versponnen
9870,gleichermaßen
9871,achtkantig rauswerfen
9872,bauen
9873,visite
9874,wechsel
9875,hinüberbringen
9876,informieren
9877,in frage
9878,so wie die dinge jetzt liegen
9879,humanität
9880,thw
9881,neugierig
9882,lärmteppich
9883,feldmann
9884,mysteriös
9885,beschimpfung
9886,mit heiler haut (davonkommen)
9887,seestreitkraft
9888,(soziale) randgruppe
9889,(künstliche) aufregung
9890,stimmt
9891,aura
9892,(etwas) regeln
9893,ausschauen
9894,(sich) ins benehmen setzen mit (förmlich)
9895,theater (gattung)
9896,borniert
9897,erheiterung
9898,schiebewand
9899,warenangebot
9900,(das) vergangene
9901,nicht bis drei zählen können
9902,novavax
9903,mittelbar
9904,durchlaufen
9905,erhofft
9906,hochschulen
9907,politikern
9908,pächter
9909,australische
9910,hauer
9911,unfallort
9912,zugestandenermaßen
9913,exclamatio
9914,nicht kultiviert
9915,licht
9916,unterschätzt
9917,wohnblock
9918,trudeln
9919,(sich) versprechen
9920,datenmaske
9921,open
9922,belfern
9923,affektiert
9924,unterstütze
9925,auftrennen
9926,handeln
9927,nikolaus
9928,staatshaushalt
9929,streichung
9930,vierbeiner
9931,tatsächlichkeit
9932,das letzte wort haben
9933,richtige
9934,erzählt
9935,unternehmen
9936,euch
9937,regen
9938,doc
9939,in den schoß fallen
9940,(sich) in die pose eines (einer ...) werfen
9941,verlangsamen
9942,strafe
9943,philip
9944,rucksack
9945,ausschreibung
9946,anschlag (auf)
9947,(irgendwo) unterschlupf finden
9948,aufruf (zu)
9949,(jemanden) vor sich her treiben
9950,(ein spiel) kehren
9951,naja klar!
9952,lass es (+ zahl) gewesen sein
9953,skrupellos
9954,mann und frau werden
9955,invertieren
9956,verantwortlich für das kindeswohl
9957,anschieben
9958,(etwas) im auge haben
9959,verlegenheitslüge
9960,tickets
9961,bewahrheiten
9962,ich glaub es nicht!
9963,ratifizieren
9964,(einen pokal / preis) holen
9965,stimme
9966,"was juckt es die deutsche eiche, wenn sich ein wildschwein an ihr reibt."
9967,(jemanden) animieren
9968,(sich) einstellen (aus)
9969,mal rauskommen (aus)
9970,armengeld
9971,für sich nutzen
9972,nimmermehr
9973,prinzipiell
9974,stilllegung
9975,so tun als wäre man (...)
9976,ganz der papa
9977,teutone
9978,zitronig
9979,unwucht
9980,aufs und abs
9981,ohne rücksicht auf verluste
9982,poltern
9983,(eine) neue herausforderung suchen (bewerbungs-schönsprech)
9984,aus tausend filmen (bekannt)
9985,untersuchungen
9986,großes
9987,(gerade) ausrichtung
9988,süße
9989,weiterschreiten
9990,assessor
9991,am boden
9992,patient (gesundheitswesen)
9993,machten
9994,perspektiven
9995,fernseh(en) gucken
9996,(sich) holen
9997,(etwas) herausspringen (für jemanden bei einer sache)
9998,hinklotzen
9999,studiert
10000,setzen
10001,(zeit) ins land gehen
10002,von der teilnahme ausschließen
10003,zu (jemandes) bedauern
10004,motiv
10005,junge haben
10006,am äußeren rechten rand (befindlich / angesiedelt)
10007,(das) jodeln
10008,anklingen lassen
10009,engagieren
10010,(sich) anschließend (adjektiv)
10011,booten
10012,reifeprüfung (südtirol.)
10013,hinterhalt
10014,in aller gelassenheit
10015,(sich) verirren
10016,hinterlegung
10017,betrauung (mit)
10018,(sich) trennen (von)
10019,unverschämt
10020,insania
10021,intrigieren (gegen)
10022,aufstecken
10023,bühnendekoration
10024,um kein haar
10025,(...) (alle) miteinander (gruß)
10026,(sich) präparieren
10027,heidelberg
10028,herumspintisieren
10029,übergab
10030,berichte
10031,im sterben liegen
10032,ki
10033,(sich) richten nach
10034,möchtegern-
10035,wohnadresse
10036,beispiellos (sein)
10037,verflucht noch mal!
10038,feststellbar
10039,dumme nuss
10040,pressemitteilung
10041,snow
10042,vage
10043,(jemandem) bis da stehen (+ geste)
10044,landebahn
10045,floskelhaft
10046,gepränge
10047,ängste
10048,ebenjener
10049,hofierer
10050,(...) pflaster
10051,ahnung
10052,senken (preis)
10053,müller
10054,ereignet
10055,vorwiegend
10056,affiliieren
10057,rechtmäßig
10058,(jemanden) nicht interessieren
10059,spitze!
10060,inner...
10061,plane
10062,verstaubt
10063,entscheiden
10064,gebärden
10065,die hier lebenden ... (z.b. japaner)
10066,zutreffen
10067,verstellschlüssel
10068,schindluder
10069,eskapade
10070,krawall machen
10071,fahrrad
10072,nicht (mehr) zu bekommen
10073,verkauft werden
10074,inflationsrate
10075,nicht großartig
10076,im verhältnis zu
10077,schulmeister
10078,am telefon (sein)
10079,nebentrakt
10080,sabrieren
10081,brustspitze
10082,eva
10083,humanitäre
10084,schiss
10085,fraulich
10086,paradieren
10087,gesang
10088,vorgehensweise
10089,aufleben
10090,geheilt
10091,gelben
10092,durchschlagend
10093,tribüne
10094,dossier
10095,rückgrat
10096,ungleichbehandlung
10097,heilstätte
10098,gebündelt
10099,betreiber
10100,pöbelhaft
10101,(die) jungen
10102,überreichung
10103,einwirkung
10104,pennen
10105,erweisung
10106,indizieren
10107,sehr
10108,funktioniert nicht (mehr)
10109,(es sich) nicht verkneifen können (zu)
10110,(zufällig) begegnen
10111,unpassend (vergleich o.ä.)
10112,zugeschnitten (auf)
10113,wohl kaum
10114,ein herz und eine seele
10115,sachkenner
10116,oh là là
10117,abgekämpft
10118,skeptisch
10119,watch
10120,neuausrichtung
10121,(sich) entzünden
10122,"(zusage, termin) einhalten"
10123,punkt. aus. ende.
10124,in der versenkung verschwinden
10125,webstoff
10126,gesumsel
10127,(nur eine) kurze strecke zu laufen
10128,nippes
10129,(jemanden) verfolgen
10130,schopf
10131,spitzfingrig
10132,haus
10133,nächte
10134,obendrein
10135,informierung
10136,noch nicht lange dabei
10137,dilettantenhaft
10138,"(versprechen, termin) halten"
10139,längst
10140,hinter die fichte führen
10141,faszinierend
10142,(anzeige) in die zeitung setzen (lassen)
10143,in einer gemeinsamen anstrengung
10144,aus der zeit gefallen (sein)
10145,zwischenstaatlich
10146,ausreißen
10147,gloriole
10148,verwendeten
10149,rb leipzig
10150,vor kurzem
10151,(sich) erleichtern
10152,(sich etwas) zulegen
10153,nicht weit weg
