Source,Target,Type
39701,3333,Directed
39701,13832,Directed
39701,14634,Directed
39701,14428,Directed
39701,4976,Directed
39701,8339,Directed
7961,42967,Directed
7961,32216,Directed
7961,17856,Directed
7961,19659,Directed
7961,7499,Directed
7961,1338,Directed
7961,22461,Directed
7961,14197,Directed
7961,40955,Directed
7961,14517,Directed
7961,28843,Directed
7961,26565,Directed
7961,30887,Directed
7961,10299,Directed
7961,37690,Directed
7961,38853,Directed
7961,42223,Directed
7961,1079,Directed
7961,26732,Directed
7961,32641,Directed
7961,19659,Directed
7961,27611,Directed
7961,19570,Directed
42395,35732,Directed
42395,42575,Directed
42395,41328,Directed
42395,17522,Directed
42395,39139,Directed
42395,24268,Directed
42395,32141,Directed
42395,803,Directed
42395,8600,Directed
42395,42395,Directed
42395,24941,Directed
42395,13247,Directed
42395,12937,Directed
42395,37832,Directed
42395,42395,Directed
42395,24941,Directed
42395,16921,Directed
42395,35942,Directed
42395,42395,Directed
42395,27265,Directed
42395,35605,Directed
42395,25299,Directed
42395,11788,Directed
42395,24941,Directed
42395,20398,Directed
42395,23004,Directed
42395,23924,Directed
42395,5489,Directed
42395,42395,Directed
42395,42395,Directed
42395,345,Directed
42395,3781,Directed
38735,8985,Directed
38735,32169,Directed
38735,44092,Directed
38735,18735,Directed
38735,13047,Directed
38735,4991,Directed
38735,25423,Directed
38735,44092,Directed
38735,6357,Directed
38735,21528,Directed
38735,38021,Directed
38735,44092,Directed
38735,37123,Directed
38735,44092,Directed
38735,33122,Directed
38735,16353,Directed
38735,10964,Directed
38735,25275,Directed
38735,6884,Directed
38735,37713,Directed
38735,13953,Directed
38735,44092,Directed
38735,6426,Directed
38735,16999,Directed
38735,13047,Directed
38735,33158,Directed
38735,23906,Directed
38735,44092,Directed
16804,26750,Directed
16804,32342,Directed
16804,10839,Directed
16804,11621,Directed
16804,35934,Directed
16804,41717,Directed
16804,15502,Directed
16804,31870,Directed
16804,43555,Directed
16804,4485,Directed
16804,25344,Directed
16804,29500,Directed
16804,6283,Directed
16804,16448,Directed
16804,3771,Directed
16804,40024,Directed
16804,24721,Directed
16804,25276,Directed
16804,27767,Directed
16804,30337,Directed
16804,35033,Directed
16804,38607,Directed
16804,5892,Directed
16804,23691,Directed
16804,17115,Directed
16804,8449,Directed
16804,16804,Directed
16804,17364,Directed
16804,25220,Directed
16804,36212,Directed
16804,16820,Directed
16804,16804,Directed
16804,36712,Directed
16804,15347,Directed
16804,19082,Directed
34378,37426,Directed
34378,19560,Directed
34378,34378,Directed
34378,36235,Directed
34378,21975,Directed
34378,15168,Directed
34378,26344,Directed
34378,28000,Directed
34378,40540,Directed
34378,27390,Directed
34378,30116,Directed
34378,16873,Directed
34378,34474,Directed
34378,2129,Directed
34378,33591,Directed
34378,23802,Directed
34378,29604,Directed
34378,17136,Directed
34378,23178,Directed
34378,2380,Directed
34378,41630,Directed
34378,19826,Directed
34378,3461,Directed
34378,36517,Directed
34378,24374,Directed
34378,18638,Directed
6081,24588,Directed
6081,18681,Directed
6081,32967,Directed
6081,32168,Directed
6081,3533,Directed
6081,38982,Directed
6081,22,Directed
6081,10473,Directed
6081,35466,Directed
6081,37421,Directed
6081,35510,Directed
6081,6757,Directed
6081,5636,Directed
6081,11521,Directed
6081,34323,Directed
6081,17321,Directed
6081,11439,Directed
6081,35466,Directed
6081,41432,Directed
6081,3247,Directed
6081,33247,Directed
6081,26674,Directed
6081,35466,Directed
6081,27073,Directed
6081,26296,Directed
6081,11329,Directed
904,15591,Directed
904,27752,Directed
904,29434,Directed
904,41464,Directed
904,39827,Directed
904,33955,Directed
904,42714,Directed
904,44050,Directed
904,24597,Directed
904,33955,Directed
904,37734,Directed
904,34876,Directed
904,26465,Directed
904,34344,Directed
904,40319,Directed
904,32257,Directed
904,42175,Directed
904,19502,Directed
904,27789,Directed
904,33955,Directed
904,7319,Directed
904,27,Directed
904,31812,Directed
8666,9209,Directed
8666,37818,Directed
8666,38937,Directed
8666,24375,Directed
3935,5751,Directed
3935,23615,Directed
3935,5046,Directed
3935,7622,Directed
3935,5046,Directed
3935,10163,Directed
3935,42401,Directed
3935,16638,Directed
3935,31540,Directed
3935,5046,Directed
3935,34527,Directed
3935,26920,Directed
3935,32639,Directed
3935,20928,Directed
3935,40616,Directed
3935,5046,Directed
3935,22081,Directed
31022,34391,Directed
31022,21296,Directed
31022,12023,Directed
31022,20007,Directed
31022,16408,Directed
31022,30240,Directed
31022,34391,Directed
31022,19798,Directed
31022,39105,Directed
31022,3125,Directed
31022,36038,Directed
31022,34089,Directed
31022,7592,Directed
31022,38920,Directed
31022,33100,Directed
31022,22552,Directed
31022,13845,Directed
31022,25551,Directed
31022,39718,Directed
31022,2220,Directed
31022,35226,Directed
31022,41520,Directed
28996,21295,Directed
28996,28996,Directed
28996,6509,Directed
28996,3961,Directed
28996,28996,Directed
28996,22731,Directed
28996,3628,Directed
28996,13583,Directed
28996,42806,Directed
28996,11400,Directed
28996,13535,Directed
28996,21147,Directed
28996,18219,Directed
19773,40742,Directed
19773,1842,Directed
19773,19773,Directed
19773,40871,Directed
19773,5489,Directed
19773,20523,Directed
19773,20638,Directed
19773,41672,Directed
19773,25881,Directed
19773,18200,Directed
19773,14520,Directed
19773,29748,Directed
19773,11232,Directed
19773,3853,Directed
19773,11327,Directed
19773,2299,Directed
19773,5114,Directed
19773,38077,Directed
19773,26756,Directed
19773,29725,Directed
19773,35581,Directed
19773,12653,Directed
19773,32586,Directed
19773,24560,Directed
19773,11394,Directed
19773,6015,Directed
19773,30543,Directed
19773,407,Directed
19773,7208,Directed
19773,19773,Directed
19773,27102,Directed
19773,7379,Directed
19773,41665,Directed
19773,34817,Directed
19773,31856,Directed
19773,397,Directed
19773,33038,Directed
19773,130,Directed
19773,37248,Directed
7155,10399,Directed
7155,30293,Directed
7155,21972,Directed
7155,4119,Directed
7155,18421,Directed
7155,34212,Directed
7155,32509,Directed
7155,6341,Directed
7155,32817,Directed
7155,10595,Directed
7155,7889,Directed
7155,2877,Directed
1747,26609,Directed
1747,39247,Directed
1747,42861,Directed
1747,28487,Directed
1747,43089,Directed
11878,6768,Directed
11878,25510,Directed
11878,12355,Directed
11878,43613,Directed
11878,14595,Directed
11878,10619,Directed
11878,7133,Directed
11878,25810,Directed
11878,2323,Directed
11878,15356,Directed
11878,24399,Directed
11878,41909,Directed
11878,11878,Directed
11878,7258,Directed
11878,38386,Directed
11878,41793,Directed
43564,7874,Directed
43564,16107,Directed
43564,7427,Directed
43564,41319,Directed
43564,21809,Directed
43564,41255,Directed
43564,33155,Directed
43564,43348,Directed
43564,21511,Directed
43564,3382,Directed
43564,5332,Directed
43564,19853,Directed
43564,6482,Directed
43564,7873,Directed
43564,5977,Directed
43564,25119,Directed
43564,40453,Directed
43564,24567,Directed
43564,20875,Directed
43564,23327,Directed
43564,9389,Directed
43564,3072,Directed
43564,1722,Directed
43564,27898,Directed
43564,33073,Directed
43564,2015,Directed
43564,35308,Directed
43564,1758,Directed
43564,66,Directed
35036,35937,Directed
35036,3284,Directed
35036,9133,Directed
35036,798,Directed
35036,24205,Directed
35036,41379,Directed
35036,10050,Directed
35036,28076,Directed
35036,1973,Directed
35036,16441,Directed
35036,3897,Directed
35036,21893,Directed
28601,26934,Directed
28601,25340,Directed
28601,30103,Directed
28601,27470,Directed
28601,29834,Directed
28601,38541,Directed
28601,27470,Directed
28601,4739,Directed
28601,27470,Directed
28601,11596,Directed
7109,30505,Directed
7109,19086,Directed
7109,464,Directed
7109,34354,Directed
7109,27857,Directed
7109,36076,Directed
7109,2937,Directed
7109,32690,Directed
7109,12270,Directed
7109,16109,Directed
7109,38863,Directed
26126,1938,Directed
26126,27220,Directed
26126,23545,Directed
26126,26126,Directed
26126,41668,Directed
26126,3088,Directed
26126,33941,Directed
26126,27252,Directed
26126,42884,Directed
26126,25137,Directed
26126,34994,Directed
26126,24074,Directed
26126,23124,Directed
9671,35075,Directed
9671,9671,Directed
9671,30064,Directed
10279,6678,Directed
10279,94,Directed
10279,14188,Directed
10279,5758,Directed
10279,23418,Directed
10279,10279,Directed
10279,1756,Directed
10279,41251,Directed
10279,5874,Directed
10279,10279,Directed
10279,13124,Directed
10279,30744,Directed
10279,33593,Directed
10279,21457,Directed
10279,16679,Directed
10279,39828,Directed
10279,17253,Directed
10279,36130,Directed
10279,28453,Directed
10279,28602,Directed
10279,25245,Directed
10279,10279,Directed
10279,637,Directed
10279,1950,Directed
10279,10279,Directed
10279,5348,Directed
10279,30556,Directed
29327,22556,Directed
29327,29327,Directed
29327,25879,Directed
29327,30841,Directed
29327,34913,Directed
29327,42589,Directed
29327,19987,Directed
29327,2698,Directed
29327,29327,Directed
29327,22509,Directed
29327,29327,Directed
29327,17011,Directed
29327,24201,Directed
29327,35829,Directed
29327,32499,Directed
29327,5301,Directed
29327,8857,Directed
29327,43401,Directed
29327,10547,Directed
29327,19987,Directed
29327,29327,Directed
29327,18968,Directed
29327,788,Directed
29327,9180,Directed
29327,34838,Directed
29327,35659,Directed
29327,35548,Directed
29327,24766,Directed
29327,28302,Directed
29327,31051,Directed
29327,2165,Directed
29327,41576,Directed
29327,10547,Directed
29327,19987,Directed
29327,19806,Directed
29327,29327,Directed
29327,1125,Directed
29327,8768,Directed
29327,18968,Directed
29327,15057,Directed
29327,2797,Directed
29327,14279,Directed
29327,9415,Directed
29327,42788,Directed
40890,11729,Directed
40890,28099,Directed
40890,28198,Directed
40890,16137,Directed
40890,40806,Directed
40890,40890,Directed
40890,20694,Directed
40890,25100,Directed
40890,15711,Directed
40890,3477,Directed
40890,40890,Directed
40890,40915,Directed
40890,4757,Directed
40890,4422,Directed
40890,27187,Directed
40890,28198,Directed
40890,22038,Directed
40890,28609,Directed
40890,27722,Directed
40890,33202,Directed
40890,19513,Directed
40890,16340,Directed
40890,16795,Directed
40890,24493,Directed
40890,7785,Directed
40890,14234,Directed
40890,43566,Directed
40890,3763,Directed
40890,40890,Directed
40890,5639,Directed
40890,34835,Directed
40890,40890,Directed
40890,35459,Directed
40890,3477,Directed
40890,40890,Directed
40890,26409,Directed
40890,9334,Directed
40890,40890,Directed
40890,12416,Directed
40890,2311,Directed
40890,9074,Directed
40890,29821,Directed
40890,11881,Directed
40890,4422,Directed
40890,13876,Directed
40890,28198,Directed
40890,14986,Directed
40890,22038,Directed
40890,43566,Directed
40890,40860,Directed
40890,16717,Directed
40890,22876,Directed
9348,28789,Directed
9348,16375,Directed
9348,1716,Directed
9348,20367,Directed
9348,27932,Directed
9348,41408,Directed
9348,37192,Directed
9348,43705,Directed
9348,6909,Directed
9348,38324,Directed
9348,35536,Directed
9348,15330,Directed
9348,10513,Directed
9348,30930,Directed
9348,25808,Directed
9348,4679,Directed
9348,18118,Directed
9348,8281,Directed
9348,2732,Directed
9348,10844,Directed
9348,1641,Directed
9348,39903,Directed
9348,16375,Directed
9348,25092,Directed
9348,29845,Directed
9348,37689,Directed
9348,42004,Directed
9348,34472,Directed
25639,40493,Directed
25639,21060,Directed
25639,24441,Directed
25639,30151,Directed
25639,19661,Directed
25639,1130,Directed
25639,35343,Directed
25639,24441,Directed
25639,10650,Directed
25639,604,Directed
44019,12024,Directed
44019,1151,Directed
44019,37047,Directed
44019,30694,Directed
44019,31846,Directed
44019,13343,Directed
44019,42304,Directed
44019,16232,Directed
44019,13343,Directed
44019,39937,Directed
44019,13092,Directed
44019,13794,Directed
44019,24287,Directed
44019,29306,Directed
44019,10322,Directed
44019,25054,Directed
44019,35377,Directed
44019,3359,Directed
44019,13343,Directed
44019,42932,Directed
44019,23965,Directed
44019,20526,Directed
44019,37672,Directed
44019,15624,Directed
44019,25239,Directed
44019,8868,Directed
44019,10572,Directed
44019,13343,Directed
44019,2570,Directed
44019,18350,Directed
44019,13343,Directed
44019,41171,Directed
44019,38731,Directed
44019,25616,Directed
41812,11321,Directed
41812,32073,Directed
41812,30817,Directed
41812,18753,Directed
41812,23591,Directed
41812,31637,Directed
41812,1337,Directed
41812,6474,Directed
41812,36092,Directed
41812,42033,Directed
41812,18845,Directed
41812,39814,Directed
41812,36137,Directed
41812,41254,Directed
18728,20770,Directed
18728,17405,Directed
18728,13413,Directed
18728,36148,Directed
18728,39975,Directed
18728,33853,Directed
18728,32279,Directed
18728,12016,Directed
18728,15339,Directed
18728,9065,Directed
18728,8161,Directed
18728,27036,Directed
18728,41942,Directed
18728,22351,Directed
18728,38928,Directed
18728,4108,Directed
18728,634,Directed
18728,43495,Directed
18728,16916,Directed
18728,1621,Directed
18728,32279,Directed
18728,16964,Directed
18728,14898,Directed
18728,31923,Directed
18728,28066,Directed
18728,38900,Directed
18728,21743,Directed
18728,16337,Directed
18728,14700,Directed
18728,3892,Directed
18728,32279,Directed
18728,11158,Directed
18728,39869,Directed
18728,43212,Directed
18728,33853,Directed
18728,40478,Directed
18728,22607,Directed
18728,11811,Directed
18728,9461,Directed
18728,32279,Directed
18728,13553,Directed
18728,13792,Directed
18728,15744,Directed
18728,6176,Directed
18728,8507,Directed
18728,13743,Directed
18728,30813,Directed
18728,17340,Directed
18728,22096,Directed
18728,11811,Directed
18728,17340,Directed
18728,13792,Directed
18728,32568,Directed
18728,30813,Directed
39513,11694,Directed
39513,6196,Directed
39513,40550,Directed
39513,30170,Directed
39513,11127,Directed
39513,30170,Directed
39513,3779,Directed
16523,22520,Directed
16523,3881,Directed
16523,502,Directed
16523,41312,Directed
16523,34983,Directed
16523,16523,Directed
16523,21368,Directed
16523,39703,Directed
42122,25958,Directed
42122,34636,Directed
42122,24405,Directed
42122,38862,Directed
42122,448,Directed
42122,2979,Directed
42122,34413,Directed
42122,10038,Directed
42122,26084,Directed
42122,2861,Directed
42122,3373,Directed
42122,16283,Directed
42122,26850,Directed
42122,39742,Directed
42122,19689,Directed
42122,31489,Directed
42122,3965,Directed
42122,39996,Directed
42122,1483,Directed
42122,31964,Directed
42122,14734,Directed
42122,20054,Directed
42122,40497,Directed
42122,33999,Directed
42122,22814,Directed
42122,19366,Directed
42122,42350,Directed
42122,29080,Directed
21606,12162,Directed
21606,3370,Directed
21606,20331,Directed
21606,42428,Directed
21606,37280,Directed
21606,6742,Directed
21606,32096,Directed
21606,1496,Directed
21606,21606,Directed
21606,15311,Directed
21606,21133,Directed
21606,29061,Directed
21606,20331,Directed
21606,29061,Directed
21606,18291,Directed
21606,17979,Directed
21606,7478,Directed
21606,20545,Directed
21606,30821,Directed
21606,33523,Directed
35314,24118,Directed
35314,39075,Directed
35314,22871,Directed
35314,4909,Directed
35314,4725,Directed
35314,35285,Directed
35314,22629,Directed
18399,27708,Directed
18399,8734,Directed
18399,42554,Directed
18399,31578,Directed
18399,29617,Directed
18399,40070,Directed
18399,10085,Directed
18399,16217,Directed
18399,39514,Directed
18399,42554,Directed
18399,29090,Directed
43322,27688,Directed
43322,34764,Directed
43322,39653,Directed
43322,16223,Directed
43322,4923,Directed
43322,31482,Directed
43322,43322,Directed
43322,2580,Directed
43322,28952,Directed
43322,8415,Directed
43322,12018,Directed
43322,17279,Directed
43322,7392,Directed
43322,4709,Directed
43322,7077,Directed
43322,15243,Directed
43322,37653,Directed
43322,36564,Directed
43322,7497,Directed
43322,1630,Directed
43322,30143,Directed
43322,36963,Directed
43322,3965,Directed
43322,18175,Directed
43322,6985,Directed
43322,30949,Directed
43322,34110,Directed
29239,26970,Directed
29239,25371,Directed
29239,33503,Directed
29239,8035,Directed
29239,22638,Directed
29239,5071,Directed
29239,14459,Directed
29239,37657,Directed
29239,7341,Directed
29239,1008,Directed
29239,32335,Directed
29239,27242,Directed
29239,6560,Directed
29239,37485,Directed
29239,10960,Directed
29239,25782,Directed
29239,29319,Directed
29239,25371,Directed
29239,22673,Directed
29239,850,Directed
29239,37553,Directed
29239,37657,Directed
29239,14843,Directed
29239,3993,Directed
29239,6832,Directed
7830,5435,Directed
7830,7830,Directed
7830,37499,Directed
7830,3104,Directed
7830,7830,Directed
7830,7308,Directed
7830,9457,Directed
7830,23369,Directed
7830,7830,Directed
7830,21381,Directed
7830,17206,Directed
7830,3238,Directed
7830,43121,Directed
7830,6235,Directed
7830,18358,Directed
29732,4575,Directed
29732,15359,Directed
29732,29732,Directed
29732,42305,Directed
29732,29732,Directed
29732,26448,Directed
29732,37482,Directed
29732,21668,Directed
29732,21982,Directed
29732,4640,Directed
29732,5238,Directed
29732,7377,Directed
29732,11365,Directed
29732,29732,Directed
29732,21668,Directed
29732,11662,Directed
29732,42305,Directed
29732,32747,Directed
29732,3819,Directed
29732,29732,Directed
29732,8180,Directed
29732,12264,Directed
29732,22554,Directed
29732,146,Directed
29732,8113,Directed
29732,18869,Directed
29732,29732,Directed
29732,3241,Directed
29732,29732,Directed
29732,26879,Directed
29732,675,Directed
29732,43119,Directed
29732,31936,Directed
29732,30778,Directed
29732,28153,Directed
29732,35073,Directed
29732,28535,Directed
29732,18467,Directed
29732,24165,Directed
29732,15485,Directed
29732,675,Directed
29732,34830,Directed
29732,21505,Directed
26335,29700,Directed
26335,17787,Directed
26335,39321,Directed
26335,28853,Directed
26335,26335,Directed
26335,7358,Directed
26335,4420,Directed
26335,10934,Directed
26335,33821,Directed
26335,15690,Directed
26335,3057,Directed
26335,6914,Directed
26335,16422,Directed
26335,5786,Directed
26335,14749,Directed
26335,31228,Directed
26335,32021,Directed
26335,26097,Directed
26335,9309,Directed
26335,7284,Directed
26335,2012,Directed
26335,26335,Directed
26335,37710,Directed
26335,26335,Directed
26335,7384,Directed
26335,25132,Directed
26335,24061,Directed
26335,38877,Directed
26335,16482,Directed
26335,26335,Directed
26335,31102,Directed
26335,21945,Directed
26335,37168,Directed
26335,38874,Directed
26335,36798,Directed
26335,4574,Directed
26335,29683,Directed
26335,524,Directed
26335,2435,Directed
26335,10095,Directed
26335,10457,Directed
26335,43904,Directed
26335,10853,Directed
26335,33529,Directed
19809,31178,Directed
19809,11935,Directed
19809,20011,Directed
19809,26829,Directed
19809,19839,Directed
19809,9803,Directed
19809,22285,Directed
19809,25049,Directed
19809,39847,Directed
19809,35561,Directed
19809,1907,Directed
19809,37372,Directed
19809,26015,Directed
19809,4589,Directed
19809,2249,Directed
19809,3598,Directed
19809,15253,Directed
19809,22589,Directed
19809,385,Directed
19809,24054,Directed
19809,31727,Directed
19809,39506,Directed
19809,26012,Directed
19809,25557,Directed
19809,32529,Directed
19809,8221,Directed
19809,10201,Directed
19809,30340,Directed
19809,20330,Directed
19809,4589,Directed
19809,2249,Directed
19809,3598,Directed
19809,15253,Directed
19809,22589,Directed
19809,385,Directed
19809,24054,Directed
19809,31727,Directed
19809,39506,Directed
19809,26012,Directed
19809,25557,Directed
19809,32529,Directed
19809,8221,Directed
19809,10201,Directed
19809,30340,Directed
19809,29772,Directed
19809,2055,Directed
19809,29015,Directed
19809,41708,Directed
19809,2249,Directed
19809,22103,Directed
19809,13323,Directed
19809,2190,Directed
19809,15253,Directed
19809,8085,Directed
19809,16951,Directed
19809,30745,Directed
19809,10158,Directed
19809,12468,Directed
19809,35256,Directed
19809,2847,Directed
19809,386,Directed
19809,34321,Directed
19809,8875,Directed
19809,6868,Directed
19809,10073,Directed
19809,14901,Directed
19809,37305,Directed
19809,15237,Directed
19809,16329,Directed
19809,40688,Directed
19809,1740,Directed
19809,6025,Directed
19809,38610,Directed
19809,19701,Directed
19809,33573,Directed
19809,32038,Directed
19809,35469,Directed
19809,37237,Directed
19809,899,Directed
19809,43815,Directed
19809,22860,Directed
19809,37091,Directed
19809,11635,Directed
19809,15253,Directed
19809,35746,Directed
19809,9633,Directed
19809,39839,Directed
19809,23345,Directed
19809,4589,Directed
19809,2249,Directed
19809,3598,Directed
19809,15253,Directed
19809,22589,Directed
19809,385,Directed
19809,24054,Directed
19809,31727,Directed
19809,13232,Directed
19809,26012,Directed
19809,25557,Directed
19809,32529,Directed
19809,8221,Directed
19809,10201,Directed
19809,30340,Directed
19809,32721,Directed
19809,18724,Directed
19809,2249,Directed
19809,22103,Directed
19809,13323,Directed
19809,2190,Directed
19809,15253,Directed
19809,8085,Directed
19809,16951,Directed
19809,30745,Directed
19809,10158,Directed
19809,12468,Directed
19809,35256,Directed
19809,2847,Directed
19809,386,Directed
19809,34321,Directed
19809,27840,Directed
19809,10808,Directed
19809,39283,Directed
19097,27713,Directed
19097,27436,Directed
19097,12590,Directed
19097,32128,Directed
19097,38857,Directed
19097,32362,Directed
19097,16037,Directed
19097,4583,Directed
19097,35860,Directed
19097,14917,Directed
19097,27391,Directed
19097,31974,Directed
19097,7033,Directed
19097,6498,Directed
19097,32362,Directed
4626,7020,Directed
4626,26698,Directed
4626,19880,Directed
4626,23484,Directed
4626,10071,Directed
4626,33578,Directed
4626,18853,Directed
4626,12475,Directed
4626,5554,Directed
4626,35620,Directed
4626,20030,Directed
4626,39947,Directed
4626,14048,Directed
4626,5990,Directed
4626,20842,Directed
4626,11921,Directed
4626,5554,Directed
4626,28949,Directed
4626,24077,Directed
4626,30575,Directed
4626,13318,Directed
4626,29192,Directed
4626,23581,Directed
4626,20474,Directed
4626,4033,Directed
4626,31834,Directed
4626,1661,Directed
4626,25939,Directed
4626,14163,Directed
4626,39834,Directed
4626,15367,Directed
4626,3715,Directed
4626,40195,Directed
4626,38933,Directed
41468,41468,Directed
41468,43157,Directed
41468,25021,Directed
41468,29007,Directed
41468,18805,Directed
41468,42569,Directed
41468,11475,Directed
5175,22895,Directed
5175,13103,Directed
5175,15337,Directed
5175,28121,Directed
5175,43420,Directed
5175,24087,Directed
5175,34332,Directed
21685,30959,Directed
21685,444,Directed
21685,13416,Directed
21685,26905,Directed
21685,36638,Directed
21685,8770,Directed
21685,14528,Directed
21685,35955,Directed
21685,38513,Directed
21685,30959,Directed
21685,444,Directed
21685,39578,Directed
21685,14528,Directed
21685,35955,Directed
21685,212,Directed
21685,40364,Directed
21685,12758,Directed
21685,24273,Directed
21685,444,Directed
21685,7765,Directed
21685,7221,Directed
21685,39356,Directed
21685,40346,Directed
21685,23809,Directed
21685,6994,Directed
21685,4005,Directed
21685,17682,Directed
21685,12758,Directed
21685,11332,Directed
21685,1281,Directed
21685,12643,Directed
21685,444,Directed
21685,29164,Directed
21685,33593,Directed
21685,35217,Directed
21685,14887,Directed
21685,42435,Directed
21685,3087,Directed
21685,19279,Directed
21685,668,Directed
21685,9953,Directed
21685,13440,Directed
21685,19679,Directed
21685,32359,Directed
21685,7348,Directed
21685,30113,Directed
21685,23877,Directed
21685,41092,Directed
21685,4705,Directed
21685,444,Directed
21685,30116,Directed
21685,5960,Directed
21685,31715,Directed
21685,23703,Directed
21685,18624,Directed
21685,11332,Directed
21685,15832,Directed
21685,31174,Directed
21685,28842,Directed
21685,9330,Directed
21685,444,Directed
21685,11866,Directed
21685,4661,Directed
21685,22317,Directed
21685,15061,Directed
21685,23512,Directed
21685,3002,Directed
21685,11332,Directed
21685,8484,Directed
21685,3826,Directed
21685,17167,Directed
21685,13286,Directed
21685,21228,Directed
21685,243,Directed
21685,38037,Directed
21685,1774,Directed
21685,1895,Directed
21685,14025,Directed
21685,1762,Directed
21685,31685,Directed
21685,19631,Directed
21685,15556,Directed
21685,37048,Directed
21685,32446,Directed
21685,39040,Directed
21685,43390,Directed
21685,444,Directed
21685,7221,Directed
21685,22754,Directed
21685,15061,Directed
21685,23809,Directed
21685,4005,Directed
21685,11332,Directed
21685,38547,Directed
21685,444,Directed
21685,11894,Directed
21685,24092,Directed
21685,35661,Directed
21685,8478,Directed
21685,30825,Directed
21685,34088,Directed
21685,4005,Directed
21685,8796,Directed
21685,444,Directed
21685,4722,Directed
21685,38037,Directed
21685,37773,Directed
21685,38403,Directed
21685,16588,Directed
21685,9292,Directed
21685,42902,Directed
21685,42437,Directed
21685,40272,Directed
21685,14033,Directed
21685,43396,Directed
21685,18292,Directed
21685,15710,Directed
21685,1827,Directed
21685,36285,Directed
21685,26226,Directed
21685,44063,Directed
21685,26719,Directed
21685,35234,Directed
21685,31374,Directed
21685,10897,Directed
21685,444,Directed
21685,39999,Directed
21685,11332,Directed
21685,23961,Directed
21685,444,Directed
21685,39389,Directed
21685,18927,Directed
21685,4276,Directed
6048,23239,Directed
6048,26512,Directed
6048,24550,Directed
6048,34097,Directed
6048,5607,Directed
6048,35194,Directed
6048,9773,Directed
6048,26973,Directed
6048,26512,Directed
6048,28384,Directed
6048,32722,Directed
6048,4624,Directed
6048,34097,Directed
6048,30511,Directed
6048,34541,Directed
6048,33395,Directed
6048,13612,Directed
6048,25372,Directed
6048,3573,Directed
6048,23414,Directed
22609,24446,Directed
22609,1178,Directed
22609,10523,Directed
22609,43922,Directed
22609,25273,Directed
22609,39498,Directed
22609,10633,Directed
22609,32452,Directed
22609,15344,Directed
22609,23837,Directed
22609,4437,Directed
22609,9189,Directed
22609,6638,Directed
22609,30907,Directed
22609,30611,Directed
22609,39101,Directed
22609,22609,Directed
22609,43160,Directed
22609,17153,Directed
22609,463,Directed
22609,32258,Directed
22609,24106,Directed
22609,213,Directed
22609,43523,Directed
22609,6581,Directed
22609,32785,Directed
22609,25521,Directed
22609,19866,Directed
22609,8113,Directed
22609,16401,Directed
22609,22609,Directed
22609,7682,Directed
22609,22933,Directed
22609,22609,Directed
217,16911,Directed
217,34674,Directed
217,10332,Directed
217,7346,Directed
217,25090,Directed
217,1427,Directed
217,32527,Directed
217,17832,Directed
217,21735,Directed
217,12486,Directed
217,17921,Directed
217,35677,Directed
217,12761,Directed
217,41247,Directed
217,21971,Directed
217,11316,Directed
217,12486,Directed
217,30412,Directed
217,1983,Directed
217,12486,Directed
217,11925,Directed
217,7651,Directed
217,33189,Directed
217,25182,Directed
217,12486,Directed
217,35677,Directed
217,20629,Directed
217,13689,Directed
217,37696,Directed
217,12486,Directed
217,26203,Directed
217,35677,Directed
217,40341,Directed
217,30416,Directed
217,34674,Directed
217,10332,Directed
217,17832,Directed
217,33826,Directed
217,28988,Directed
217,23139,Directed
217,12486,Directed
217,36503,Directed
217,9086,Directed
217,40821,Directed
217,33398,Directed
217,10541,Directed
217,15698,Directed
19883,10881,Directed
19883,27495,Directed
12395,31897,Directed
12395,37967,Directed
12395,30645,Directed
12395,8694,Directed
12395,33304,Directed
12395,15662,Directed
12395,7054,Directed
12395,30645,Directed
12395,2132,Directed
12395,3358,Directed
12395,30645,Directed
12395,16449,Directed
12395,2132,Directed
12395,20332,Directed
12395,39470,Directed
12395,34608,Directed
12395,3358,Directed
12395,11747,Directed
12395,30645,Directed
12395,2541,Directed
12395,26585,Directed
12395,5919,Directed
12395,4265,Directed
12395,37967,Directed
12395,3747,Directed
12395,8694,Directed
12395,11875,Directed
12395,25335,Directed
12395,39719,Directed
12395,21186,Directed
12395,26072,Directed
12395,19737,Directed
12395,35807,Directed
12395,8565,Directed
12395,30645,Directed
12395,33722,Directed
12395,36703,Directed
7416,34750,Directed
7416,26112,Directed
7416,7416,Directed
7416,26608,Directed
7416,680,Directed
7416,3775,Directed
7416,43195,Directed
7416,18551,Directed
7416,19042,Directed
7416,7416,Directed
7416,20198,Directed
7416,11376,Directed
7416,35328,Directed
26999,15947,Directed
26999,21335,Directed
26999,21858,Directed
26999,30116,Directed
26999,7905,Directed
26999,38457,Directed
26999,15063,Directed
26999,33793,Directed
26999,39726,Directed
26999,40611,Directed
26999,30116,Directed
26999,37306,Directed
26999,10324,Directed
26999,37426,Directed
26999,19560,Directed
26999,34378,Directed
26999,36235,Directed
26999,21975,Directed
26999,15168,Directed
26999,26344,Directed
26999,28000,Directed
26999,40540,Directed
26999,27390,Directed
26999,30116,Directed
26999,16873,Directed
26999,34474,Directed
26999,2129,Directed
26999,33591,Directed
26999,23802,Directed
26999,29604,Directed
26999,17136,Directed
26999,23178,Directed
26999,38329,Directed
26999,36907,Directed
26999,10220,Directed
26999,28722,Directed
