Source,Target,Type
11641,4784,Directed
11641,5812,Directed
11641,10579,Directed
11641,33993,Directed
11641,33264,Directed
11641,10063,Directed
11641,34387,Directed
11641,10890,Directed
11641,39286,Directed
11641,37170,Directed
11641,6946,Directed
11641,38420,Directed
11641,32958,Directed
11641,13549,Directed
11641,20933,Directed
11641,39727,Directed
11641,9932,Directed
11641,15131,Directed
11641,17177,Directed
11641,23020,Directed
11641,10209,Directed
11641,22286,Directed
11641,15502,Directed
11641,8034,Directed
11641,7536,Directed
11641,4352,Directed
11641,5290,Directed
11641,11531,Directed
11641,10831,Directed
11641,33984,Directed
11641,17185,Directed
11641,5724,Directed
11641,20996,Directed
11641,27247,Directed
11641,33185,Directed
11641,9153,Directed
11641,35226,Directed
11641,19345,Directed
11641,39215,Directed
11641,15473,Directed
11641,37234,Directed
11641,25158,Directed
11641,25572,Directed
11641,39376,Directed
11939,10649,Directed
11939,13198,Directed
11939,22340,Directed
11939,39820,Directed
11939,2087,Directed
11939,27741,Directed
11939,36391,Directed
11939,36494,Directed
11939,40094,Directed
11939,4245,Directed
11939,4188,Directed
11939,30092,Directed
11939,36204,Directed
11939,33861,Directed
11939,11939,Directed
11939,7634,Directed
11939,15543,Directed
11939,11939,Directed
11939,21188,Directed
11939,36235,Directed
11939,19841,Directed
11939,38715,Directed
11939,30092,Directed
11939,2825,Directed
11939,10649,Directed
11939,10458,Directed
11939,9366,Directed
11939,5943,Directed
11939,36099,Directed
11939,29848,Directed
11939,13198,Directed
11939,11939,Directed
11939,2764,Directed
11939,11222,Directed
11939,36505,Directed
11939,27741,Directed
11939,13313,Directed
11939,6848,Directed
11939,30434,Directed
11939,39039,Directed
11939,37295,Directed
11939,29313,Directed
11939,33861,Directed
11939,25913,Directed
11939,21104,Directed
11939,40730,Directed
11939,15081,Directed
11939,11939,Directed
11939,12849,Directed
11939,10940,Directed
11939,13313,Directed
11939,29081,Directed
11939,38269,Directed
11939,24842,Directed
11939,37917,Directed
11939,31867,Directed
7634,19520,Directed
7634,7634,Directed
7634,11222,Directed
7634,6062,Directed
7634,26443,Directed
7634,17936,Directed
7634,6733,Directed
7634,38079,Directed
7634,7634,Directed
7634,36112,Directed
7634,10649,Directed
7634,13198,Directed
7634,22340,Directed
7634,39820,Directed
7634,2087,Directed
7634,27741,Directed
7634,36391,Directed
7634,36494,Directed
7634,40094,Directed
7634,4245,Directed
7634,4188,Directed
7634,30092,Directed
7634,36204,Directed
7634,33861,Directed
7634,11939,Directed
7634,7634,Directed
7634,15543,Directed
7634,27375,Directed
7634,7233,Directed
7634,7634,Directed
7634,21117,Directed
7634,20480,Directed
7634,38467,Directed
7634,11803,Directed
7634,27801,Directed
7634,38253,Directed
5166,14650,Directed
5166,24135,Directed
5166,5166,Directed
5166,11869,Directed
5166,37893,Directed
5166,36392,Directed
5166,18759,Directed
5166,25824,Directed
5166,32975,Directed
5166,27616,Directed
5166,32439,Directed
5166,5197,Directed
5166,15903,Directed
5166,2855,Directed
5166,29295,Directed
5166,26726,Directed
5166,17222,Directed
5166,13448,Directed
5166,5312,Directed
5166,26766,Directed
5166,24685,Directed
5166,38321,Directed
5166,17139,Directed
5166,16398,Directed
5166,26729,Directed
5166,26459,Directed
5166,26838,Directed
5166,37570,Directed
5166,25824,Directed
5166,38433,Directed
5166,35571,Directed
5166,22263,Directed
5166,20494,Directed
5166,17806,Directed
5166,32260,Directed
5166,29946,Directed
5166,26139,Directed
5166,2855,Directed
5166,39573,Directed
5166,23326,Directed
5166,22325,Directed
34538,14650,Directed
34538,24135,Directed
34538,5166,Directed
34538,11869,Directed
34538,37893,Directed
34538,36392,Directed
34538,18759,Directed
34538,25824,Directed
34538,32975,Directed
34538,27616,Directed
34538,32439,Directed
34538,5197,Directed
34538,15903,Directed
34538,2855,Directed
34538,29295,Directed
34538,26726,Directed
34538,17222,Directed
34538,13448,Directed
34538,5312,Directed
34538,26766,Directed
34538,24685,Directed
34538,38321,Directed
34538,17139,Directed
34538,16398,Directed
34538,26729,Directed
34538,26459,Directed
34538,26838,Directed
34538,37570,Directed
34538,25824,Directed
34538,38433,Directed
34538,35571,Directed
34538,22263,Directed
34538,20494,Directed
34538,17806,Directed
34538,32260,Directed
34538,29946,Directed
34538,26139,Directed
34538,2855,Directed
34538,39573,Directed
34538,23326,Directed
34538,22325,Directed
4005,10018,Directed
4005,25845,Directed
4005,32032,Directed
4005,27211,Directed
4005,32193,Directed
4005,7542,Directed
4005,2286,Directed
4005,39289,Directed
4005,6429,Directed
4005,38995,Directed
4005,10344,Directed
4005,12368,Directed
4005,24527,Directed
4005,20371,Directed
4005,6604,Directed
4005,14431,Directed
4005,16459,Directed
4005,33680,Directed
4005,36453,Directed
4005,21490,Directed
4005,31324,Directed
4005,11900,Directed
4005,22153,Directed
4005,39606,Directed
4005,32455,Directed
4005,32193,Directed
4005,1988,Directed
4005,6673,Directed
4005,3046,Directed
4005,20371,Directed
4005,17973,Directed
4005,28919,Directed
4005,22470,Directed
4005,2970,Directed
4005,36471,Directed
38766,23133,Directed
38766,17467,Directed
38766,27889,Directed
38766,28644,Directed
38766,10380,Directed
38766,3176,Directed
38766,38766,Directed
38766,29159,Directed
38766,22730,Directed
38766,2678,Directed
38766,1981,Directed
38766,7888,Directed
38766,20600,Directed
38766,23102,Directed
38766,21174,Directed
15694,23133,Directed
15694,17467,Directed
15694,27889,Directed
15694,28644,Directed
15694,10380,Directed
15694,3176,Directed
15694,38766,Directed
15694,29159,Directed
15694,22730,Directed
15694,2678,Directed
15694,1981,Directed
15694,7888,Directed
15694,20600,Directed
15694,23102,Directed
15694,21174,Directed
36223,25634,Directed
36223,34371,Directed
36223,39402,Directed
36223,33881,Directed
36223,33617,Directed
36223,24261,Directed
36223,30883,Directed
36223,6097,Directed
36223,14767,Directed
36223,19796,Directed
36223,31505,Directed
36223,24261,Directed
36223,3408,Directed
36223,26530,Directed
36223,1647,Directed
36223,19046,Directed
36223,13839,Directed
36223,2054,Directed
36223,176,Directed
36223,22015,Directed
36223,783,Directed
36223,14686,Directed
36223,14987,Directed
36223,2420,Directed
36223,19821,Directed
36223,23284,Directed
36223,6097,Directed
36223,28137,Directed
36223,23437,Directed
36223,15452,Directed
36223,14767,Directed
36223,26530,Directed
36223,29126,Directed
36223,2828,Directed
36223,33881,Directed
36223,37715,Directed
36223,26530,Directed
36223,14767,Directed
36223,29161,Directed
36223,33236,Directed
36223,38711,Directed
36223,14396,Directed
10479,25634,Directed
10479,34371,Directed
10479,39402,Directed
10479,33881,Directed
10479,33617,Directed
10479,24261,Directed
10479,30883,Directed
10479,6097,Directed
10479,14767,Directed
10479,19796,Directed
10479,31505,Directed
10479,24261,Directed
10479,3408,Directed
10479,26530,Directed
10479,1647,Directed
10479,19046,Directed
10479,13839,Directed
10479,2054,Directed
10479,176,Directed
10479,22015,Directed
10479,783,Directed
10479,14686,Directed
10479,14987,Directed
10479,2420,Directed
10479,19821,Directed
10479,23284,Directed
10479,6097,Directed
10479,28137,Directed
10479,23437,Directed
10479,15452,Directed
10479,14767,Directed
10479,26530,Directed
10479,29126,Directed
10479,2828,Directed
10479,33881,Directed
10479,37715,Directed
10479,26530,Directed
10479,14767,Directed
10479,29161,Directed
10479,33236,Directed
10479,38711,Directed
10479,14396,Directed
31249,25634,Directed
31249,34371,Directed
31249,39402,Directed
31249,33881,Directed
31249,33617,Directed
31249,24261,Directed
31249,30883,Directed
31249,6097,Directed
31249,14767,Directed
31249,19796,Directed
31249,31505,Directed
31249,24261,Directed
31249,3408,Directed
31249,26530,Directed
31249,1647,Directed
31249,19046,Directed
31249,13839,Directed
31249,2054,Directed
31249,176,Directed
31249,22015,Directed
31249,783,Directed
31249,14686,Directed
31249,14987,Directed
31249,2420,Directed
31249,19821,Directed
31249,23284,Directed
31249,6097,Directed
31249,28137,Directed
31249,23437,Directed
31249,15452,Directed
31249,14767,Directed
31249,26530,Directed
31249,29126,Directed
31249,2828,Directed
31249,33881,Directed
31249,37715,Directed
31249,26530,Directed
31249,14767,Directed
31249,29161,Directed
31249,33236,Directed
31249,38711,Directed
31249,14396,Directed
16254,25634,Directed
16254,34371,Directed
16254,39402,Directed
16254,33881,Directed
16254,33617,Directed
16254,24261,Directed
16254,30883,Directed
16254,6097,Directed
16254,14767,Directed
16254,19796,Directed
16254,31505,Directed
16254,24261,Directed
16254,3408,Directed
16254,26530,Directed
16254,1647,Directed
16254,19046,Directed
16254,13839,Directed
16254,2054,Directed
16254,176,Directed
16254,22015,Directed
16254,783,Directed
16254,14686,Directed
16254,14987,Directed
16254,2420,Directed
16254,19821,Directed
16254,23284,Directed
16254,6097,Directed
16254,28137,Directed
16254,23437,Directed
16254,15452,Directed
16254,14767,Directed
16254,26530,Directed
16254,29126,Directed
16254,2828,Directed
16254,33881,Directed
16254,37715,Directed
16254,26530,Directed
16254,14767,Directed
16254,29161,Directed
16254,33236,Directed
16254,38711,Directed
16254,14396,Directed
14767,25634,Directed
14767,34371,Directed
14767,39402,Directed
14767,33881,Directed
14767,33617,Directed
14767,24261,Directed
14767,30883,Directed
14767,6097,Directed
14767,14767,Directed
14767,19796,Directed
14767,31505,Directed
14767,24261,Directed
14767,3408,Directed
14767,26530,Directed
14767,1647,Directed
14767,19046,Directed
14767,13839,Directed
14767,2054,Directed
14767,176,Directed
14767,22015,Directed
14767,783,Directed
14767,14686,Directed
14767,14987,Directed
14767,2420,Directed
14767,19821,Directed
14767,23284,Directed
14767,6097,Directed
14767,28137,Directed
14767,23437,Directed
14767,15452,Directed
14767,14767,Directed
14767,26530,Directed
14767,29126,Directed
14767,2828,Directed
14767,33881,Directed
14767,37715,Directed
14767,26530,Directed
14767,14767,Directed
14767,29161,Directed
14767,33236,Directed
14767,38711,Directed
14767,14396,Directed
217,25634,Directed
217,34371,Directed
217,39402,Directed
217,33881,Directed
217,33617,Directed
217,24261,Directed
217,30883,Directed
217,6097,Directed
217,14767,Directed
217,19796,Directed
217,31505,Directed
217,24261,Directed
217,3408,Directed
217,26530,Directed
217,1647,Directed
217,19046,Directed
217,13839,Directed
217,2054,Directed
217,176,Directed
217,22015,Directed
217,783,Directed
217,14686,Directed
217,14987,Directed
217,2420,Directed
217,19821,Directed
217,23284,Directed
217,6097,Directed
217,28137,Directed
217,23437,Directed
217,15452,Directed
217,14767,Directed
217,26530,Directed
217,29126,Directed
217,2828,Directed
217,33881,Directed
217,37715,Directed
217,26530,Directed
217,14767,Directed
217,29161,Directed
217,33236,Directed
217,38711,Directed
217,14396,Directed
28851,39687,Directed
28851,38472,Directed
28851,37777,Directed
28851,40941,Directed
23493,23493,Directed
23493,24452,Directed
23493,34912,Directed
23493,16133,Directed
13710,33270,Directed
13710,40694,Directed
13710,35419,Directed
13710,38021,Directed
13710,32334,Directed
13710,6893,Directed
13710,11055,Directed
13710,14137,Directed
13710,23066,Directed
13710,28240,Directed
13710,33527,Directed
13710,19089,Directed
13710,14845,Directed
13710,6390,Directed
13710,11957,Directed
13710,2095,Directed
13710,12966,Directed
13710,32668,Directed
13710,27310,Directed
13710,7,Directed
13710,10689,Directed
13710,24556,Directed
13710,28151,Directed
13710,8293,Directed
13710,15291,Directed
13710,36795,Directed
13710,22472,Directed
13710,28576,Directed
13710,32414,Directed
13710,30012,Directed
13710,4869,Directed
13710,1938,Directed
13710,36072,Directed
13710,3325,Directed
13710,38593,Directed
13710,33221,Directed
13710,24555,Directed
13710,8287,Directed
13710,8293,Directed
13710,37237,Directed
17971,25634,Directed
17971,34371,Directed
17971,39402,Directed
17971,33881,Directed
17971,33617,Directed
17971,31595,Directed
17971,7629,Directed
17971,4259,Directed
17971,17971,Directed
17971,40462,Directed
17971,15965,Directed
17971,30559,Directed
17971,8609,Directed
17971,11586,Directed
17971,8961,Directed
17971,26364,Directed
17971,32512,Directed
17971,4259,Directed
17971,17971,Directed
17971,40462,Directed
17971,22564,Directed
17971,4659,Directed
17971,31674,Directed
17971,20307,Directed
17971,6977,Directed
17971,10926,Directed
17971,24484,Directed
17971,7328,Directed
17971,23437,Directed
17971,24939,Directed
17971,17971,Directed
17971,7327,Directed
17971,14323,Directed
17971,9118,Directed
17971,27350,Directed
17971,30585,Directed
17971,17971,Directed
17971,10190,Directed
17971,35131,Directed
17971,37436,Directed
17971,35309,Directed
17971,35688,Directed
17971,39068,Directed
17971,14645,Directed
17971,9968,Directed
17971,4659,Directed
17971,6215,Directed
17971,33617,Directed
17971,36734,Directed
17971,12597,Directed
17971,28768,Directed
17971,5179,Directed
17971,18944,Directed
17971,6977,Directed
17971,34591,Directed
17971,10751,Directed
17971,38,Directed
17971,33604,Directed
17971,38622,Directed
17971,10915,Directed
17971,36411,Directed
17971,17971,Directed
17971,7327,Directed
17971,23227,Directed
17971,30831,Directed
17971,1408,Directed
17971,33881,Directed
17971,37715,Directed
17971,26530,Directed
17971,14767,Directed
17971,29161,Directed
27785,25634,Directed
27785,34371,Directed
27785,39402,Directed
27785,33881,Directed
27785,33617,Directed
27785,31595,Directed
27785,7629,Directed
27785,4259,Directed
27785,17971,Directed
27785,40462,Directed
27785,15965,Directed
27785,30559,Directed
27785,8609,Directed
27785,11586,Directed
27785,8961,Directed
27785,26364,Directed
27785,32512,Directed
27785,4259,Directed
27785,17971,Directed
27785,40462,Directed
27785,22564,Directed
27785,4659,Directed
27785,31674,Directed
27785,20307,Directed
27785,6977,Directed
27785,10926,Directed
27785,24484,Directed
27785,7328,Directed
27785,23437,Directed
27785,24939,Directed
27785,17971,Directed
27785,7327,Directed
27785,14323,Directed
27785,9118,Directed
27785,27350,Directed
27785,30585,Directed
27785,17971,Directed
27785,10190,Directed
27785,35131,Directed
27785,37436,Directed
27785,35309,Directed
27785,35688,Directed
27785,39068,Directed
27785,14645,Directed
27785,9968,Directed
27785,4659,Directed
27785,6215,Directed
27785,33617,Directed
27785,36734,Directed
27785,12597,Directed
27785,28768,Directed
27785,5179,Directed
27785,18944,Directed
27785,6977,Directed
27785,34591,Directed
27785,10751,Directed
27785,38,Directed
27785,33604,Directed
27785,38622,Directed
27785,10915,Directed
27785,36411,Directed
27785,17971,Directed
27785,7327,Directed
27785,23227,Directed
27785,30831,Directed
27785,1408,Directed
27785,33881,Directed
27785,37715,Directed
27785,26530,Directed
27785,14767,Directed
27785,29161,Directed
11343,8643,Directed
11343,33810,Directed
11343,11343,Directed
11343,24280,Directed
11343,5566,Directed
11343,1852,Directed
11343,31792,Directed
11343,29782,Directed
11343,22438,Directed
11343,11788,Directed
11343,5778,Directed
11343,16298,Directed
11343,15791,Directed
11343,11343,Directed
11343,18380,Directed
11343,38783,Directed
11343,10444,Directed
11343,36752,Directed
11343,15317,Directed
11343,10676,Directed
11343,13971,Directed
11343,25850,Directed
11343,13052,Directed
11343,21103,Directed
11343,3987,Directed
11343,33941,Directed
11343,26063,Directed
11343,11343,Directed
11343,33271,Directed
11343,16819,Directed
11343,17186,Directed
11343,30743,Directed
11343,35455,Directed
11343,11343,Directed
11343,2008,Directed
11343,35422,Directed
11343,27634,Directed
11343,33810,Directed
11343,6097,Directed
11343,7842,Directed
11343,11451,Directed
11343,13880,Directed
11343,11343,Directed
11343,20329,Directed
11343,15725,Directed
11343,14559,Directed
11343,35122,Directed
11343,17026,Directed
11343,19658,Directed
11343,27542,Directed
11343,22919,Directed
11343,18435,Directed
11343,29319,Directed
11343,10680,Directed
11343,28345,Directed
10446,15791,Directed
10446,10446,Directed
10446,11083,Directed
10446,1775,Directed
10446,37474,Directed
10446,10446,Directed
10446,20333,Directed
10446,1775,Directed
10446,26519,Directed
10446,37474,Directed
10446,36752,Directed
10446,21270,Directed
10446,21297,Directed
10446,30406,Directed
10446,12519,Directed
10446,4752,Directed
10446,30406,Directed
17654,17654,Directed
17654,15254,Directed
17654,28384,Directed
17654,10389,Directed
17654,17654,Directed
17654,22979,Directed
17654,14694,Directed
17654,36177,Directed
17654,14279,Directed
17654,25379,Directed
17654,11136,Directed
17654,40973,Directed
17654,22181,Directed
17654,17654,Directed
17654,30990,Directed
17654,10269,Directed
17654,22375,Directed
17654,38311,Directed
17654,34022,Directed
17654,39762,Directed
17654,35063,Directed
7622,7622,Directed
7622,35157,Directed
7622,23161,Directed
7622,31908,Directed
7622,25357,Directed
7622,11917,Directed
7622,20064,Directed
7622,3789,Directed
7622,23114,Directed
7622,8093,Directed
7622,31895,Directed
7622,2554,Directed
7622,10716,Directed
7622,9442,Directed
5865,3674,Directed
5865,5865,Directed
5865,733,Directed
10549,10549,Directed
10549,5320,Directed
10549,23756,Directed
10549,4164,Directed
10549,6916,Directed
10549,12506,Directed
10549,12331,Directed
10549,10549,Directed
10549,32387,Directed
10549,39525,Directed
10549,25301,Directed
10549,21211,Directed
10549,10549,Directed
10549,38028,Directed
10549,17304,Directed
17713,17713,Directed
17713,25740,Directed
17713,7446,Directed
17713,27927,Directed
17713,33007,Directed
17713,6735,Directed
17713,7262,Directed
10054,13971,Directed
10054,33291,Directed
10054,15455,Directed
10054,15834,Directed
10054,2748,Directed
10054,31673,Directed
10054,22535,Directed
10054,19821,Directed
10054,23284,Directed
10054,6097,Directed
10054,28137,Directed
10054,23437,Directed
10054,15452,Directed
10054,14767,Directed
10054,26530,Directed
10054,29126,Directed
10054,2828,Directed
10054,23284,Directed
10054,22181,Directed
10054,2054,Directed
10054,176,Directed
10054,9609,Directed
10054,28344,Directed
10054,30115,Directed
10054,8592,Directed
10054,39840,Directed
10054,4868,Directed
10054,295,Directed
10054,10183,Directed
8824,13971,Directed
8824,33291,Directed
8824,15455,Directed
8824,15834,Directed
8824,2748,Directed
8824,31673,Directed
8824,22535,Directed
8824,19821,Directed
8824,23284,Directed
8824,6097,Directed
8824,28137,Directed
8824,23437,Directed
8824,15452,Directed
8824,14767,Directed
8824,26530,Directed
8824,29126,Directed
8824,2828,Directed
8824,23284,Directed
8824,22181,Directed
8824,2054,Directed
8824,176,Directed
8824,9609,Directed
8824,28344,Directed
8824,30115,Directed
8824,8592,Directed
8824,39840,Directed
8824,4868,Directed
8824,295,Directed
8824,10183,Directed
11136,28384,Directed
11136,10389,Directed
11136,17654,Directed
11136,22979,Directed
11136,14694,Directed
11136,36177,Directed
11136,14279,Directed
11136,25379,Directed
11136,11136,Directed
11136,40973,Directed
11136,22181,Directed
16387,16387,Directed
16387,26448,Directed
16387,26831,Directed
16387,16387,Directed
16387,7710,Directed
16387,6801,Directed
16387,33514,Directed
16387,810,Directed
16387,33397,Directed
16387,3929,Directed
16387,2724,Directed
16387,1341,Directed
16387,11407,Directed
16387,38613,Directed
39666,1437,Directed
39666,39666,Directed
39666,15396,Directed
39666,23093,Directed
39666,12613,Directed
39666,1707,Directed
39666,2512,Directed
39666,39666,Directed
39666,36538,Directed
39666,32303,Directed
39666,21646,Directed
39666,17568,Directed
39666,36598,Directed
39666,22073,Directed
39666,29922,Directed
39666,11483,Directed
39666,2531,Directed
39666,9816,Directed
39666,13242,Directed
39666,2179,Directed
39666,39903,Directed
39666,21617,Directed
39666,16997,Directed
39666,40110,Directed
39666,4348,Directed
39666,15169,Directed
39666,9190,Directed
39666,15667,Directed
39666,31216,Directed
39666,39666,Directed
39666,37981,Directed
39666,36372,Directed
39666,16687,Directed
39666,16355,Directed
39666,5127,Directed
39666,37141,Directed
39666,34762,Directed
39666,37981,Directed
39666,15804,Directed
39666,11303,Directed
39666,30482,Directed
39666,1707,Directed
39666,27266,Directed
39666,39666,Directed
39666,14063,Directed
39666,39625,Directed
39666,13059,Directed
39666,2111,Directed
39666,1707,Directed
39666,16429,Directed
39666,15127,Directed
39666,39666,Directed
39666,17418,Directed
39666,40956,Directed
39666,14245,Directed
39666,11007,Directed
39666,39666,Directed
39666,39381,Directed
39666,3312,Directed
39666,11623,Directed
39666,3466,Directed
39666,23093,Directed
39666,9588,Directed
39666,28885,Directed
39666,6098,Directed
39666,15804,Directed
39666,26249,Directed
39666,17385,Directed
39666,17993,Directed
39666,24027,Directed
39666,2111,Directed
39666,39666,Directed
39666,26777,Directed
39666,14748,Directed
39666,26001,Directed
39666,14765,Directed
39666,39666,Directed
39666,33084,Directed
39666,7567,Directed
39666,38187,Directed
39666,12429,Directed
39666,31979,Directed
39666,13774,Directed
28881,25631,Directed
28881,5142,Directed
28881,28881,Directed
28881,27717,Directed
28881,18535,Directed
28881,28881,Directed
28881,28380,Directed
28881,6014,Directed
28881,4246,Directed
28881,19939,Directed
28881,40348,Directed
28881,22243,Directed
28881,383,Directed
28881,30371,Directed
28881,27094,Directed
28881,38728,Directed
28881,28881,Directed
28881,6686,Directed
28881,27465,Directed
28881,37015,Directed
28881,28881,Directed
28881,11594,Directed
28881,2612,Directed
28881,18512,Directed
28881,28881,Directed
28881,8673,Directed
28881,10862,Directed
28881,5781,Directed
28881,39766,Directed
28881,11747,Directed
28881,37720,Directed
28881,2136,Directed
28881,5462,Directed
28881,23291,Directed
28881,31993,Directed
28881,29708,Directed
4077,23284,Directed
4077,22181,Directed
4077,2054,Directed
4077,176,Directed
4077,9609,Directed
4077,28344,Directed
4077,30115,Directed
4077,8592,Directed
4077,39840,Directed
4077,4868,Directed
4077,295,Directed
4077,10183,Directed
30115,23284,Directed
30115,22181,Directed
30115,2054,Directed
30115,176,Directed
30115,9609,Directed
30115,28344,Directed
30115,30115,Directed
30115,8592,Directed
30115,39840,Directed
30115,4868,Directed
30115,295,Directed
30115,10183,Directed
14084,23284,Directed
14084,22181,Directed
14084,2054,Directed
14084,176,Directed
14084,9609,Directed
14084,28344,Directed
14084,30115,Directed
14084,8592,Directed
14084,39840,Directed
14084,4868,Directed
14084,295,Directed
14084,10183,Directed
2565,23284,Directed
2565,22181,Directed
2565,2054,Directed
2565,176,Directed
2565,9609,Directed
2565,28344,Directed
2565,30115,Directed
2565,8592,Directed
2565,39840,Directed
2565,4868,Directed
2565,295,Directed
2565,10183,Directed
7585,28691,Directed
7585,33319,Directed
7585,8442,Directed
7585,11074,Directed
7585,33475,Directed
7585,33892,Directed
7585,5263,Directed
7585,17969,Directed
7585,8442,Directed
7585,27263,Directed
7585,31121,Directed
7585,37650,Directed
7585,4656,Directed
7585,19724,Directed
7585,33475,Directed
7585,27862,Directed
7585,6731,Directed
7585,33551,Directed
7585,4864,Directed
7585,8442,Directed
7585,27263,Directed
7585,35436,Directed
7585,33475,Directed
7585,30297,Directed
7585,12809,Directed
7585,3563,Directed
30854,31595,Directed
30854,7629,Directed
30854,4259,Directed
30854,17971,Directed
30854,40462,Directed
30854,15965,Directed
30854,30559,Directed
30854,8609,Directed
30854,11586,Directed
30854,8961,Directed
30854,26364,Directed
30854,32512,Directed
30854,4775,Directed
30854,15965,Directed
30854,10483,Directed
30854,32164,Directed
30854,21853,Directed
30854,39129,Directed
27717,25631,Directed
27717,5142,Directed
27717,28881,Directed
27717,27717,Directed
27717,18535,Directed
27717,7862,Directed
27717,28244,Directed
27717,27717,Directed
27717,11830,Directed
27717,34626,Directed
27717,22236,Directed
27717,35829,Directed
27717,27717,Directed
27717,34276,Directed
27717,22236,Directed
27717,412,Directed
27717,27717,Directed
27717,35758,Directed
27717,27717,Directed
27717,17445,Directed
27717,26837,Directed
27717,38206,Directed
27717,27717,Directed
27717,25157,Directed
27717,16470,Directed
24753,33333,Directed
24753,7725,Directed
24753,80,Directed
24753,28853,Directed
24753,24753,Directed
24753,4141,Directed
24753,37047,Directed
24753,8008,Directed
24753,36538,Directed
24753,40474,Directed
24753,6578,Directed
24753,16804,Directed
24753,8543,Directed
24753,40850,Directed
24753,29484,Directed
24753,35458,Directed
24753,29861,Directed
24753,7954,Directed
24753,8942,Directed
24753,8346,Directed
24753,26613,Directed
24753,35128,Directed
24753,27083,Directed
24753,11215,Directed
24753,18726,Directed
24753,38065,Directed
24753,22115,Directed
24753,22040,Directed
24753,16709,Directed
24753,37388,Directed
24753,39592,Directed
24753,32683,Directed
24753,28367,Directed
24753,27944,Directed
24753,17658,Directed
24753,35838,Directed
24753,17903,Directed
24753,34740,Directed
24753,8348,Directed
24753,6213,Directed
24753,13906,Directed
24753,30143,Directed
24753,24753,Directed
24753,36538,Directed
24753,14063,Directed
24753,39258,Directed
24753,25440,Directed
24753,5838,Directed
24753,22115,Directed
24753,14022,Directed
24753,13274,Directed
24753,40639,Directed
24753,14059,Directed
24753,11130,Directed
24753,30562,Directed
24753,10218,Directed
24753,13774,Directed
24753,22991,Directed
2902,5704,Directed
2902,2902,Directed
2902,32649,Directed
2902,38169,Directed
2902,15877,Directed
2902,18573,Directed
2902,2902,Directed
2902,14748,Directed
2902,16481,Directed
2902,11445,Directed
2902,4537,Directed
2902,8265,Directed
2902,11834,Directed
2902,2902,Directed
2902,37042,Directed
2902,13336,Directed
2902,34258,Directed
2902,20794,Directed
2902,40727,Directed
2902,29969,Directed
2902,28469,Directed
2902,15907,Directed
2902,2902,Directed
2902,15777,Directed
2902,32412,Directed
37270,5704,Directed
37270,2902,Directed
37270,32649,Directed
37270,38169,Directed
37270,15877,Directed
37270,18573,Directed
37270,2902,Directed
37270,14748,Directed
37270,16481,Directed
37270,11445,Directed
37270,4537,Directed
37270,8265,Directed
37270,11834,Directed
37270,2902,Directed
37270,37042,Directed
37270,13336,Directed
37270,34258,Directed
37270,20794,Directed
37270,40727,Directed
37270,29969,Directed
37270,28469,Directed
37270,15907,Directed
37270,2902,Directed
37270,15777,Directed
37270,32412,Directed
30730,5704,Directed
30730,2902,Directed
30730,32649,Directed
30730,38169,Directed
30730,15877,Directed
30730,18573,Directed
30730,2902,Directed
30730,14748,Directed
30730,16481,Directed
30730,11445,Directed
30730,4537,Directed
30730,8265,Directed
30730,11834,Directed
30730,2902,Directed
30730,37042,Directed
30730,13336,Directed
30730,34258,Directed
30730,20794,Directed
30730,40727,Directed
30730,29969,Directed
30730,28469,Directed
30730,15907,Directed
30730,2902,Directed
30730,15777,Directed
30730,32412,Directed
18949,32122,Directed
18949,18949,Directed
18949,40910,Directed
18949,10664,Directed
18949,33131,Directed
18949,17922,Directed
18949,7715,Directed
18949,31476,Directed
18949,32122,Directed
18949,18949,Directed
18949,29621,Directed
18949,13154,Directed
18949,28333,Directed
18949,8907,Directed
18949,1335,Directed
18949,38732,Directed
18949,21370,Directed
18949,5170,Directed
18949,33702,Directed
18949,18949,Directed
18949,18370,Directed
18949,15906,Directed
18949,24292,Directed
18949,8618,Directed
18949,37078,Directed
18949,24631,Directed
18949,38065,Directed
18949,6815,Directed
18949,28010,Directed
18949,20975,Directed
18949,863,Directed
18949,29366,Directed
18949,39668,Directed
18949,15461,Directed
21707,32165,Directed
21707,33096,Directed
21707,19338,Directed
21707,22310,Directed
21707,10393,Directed
21707,32870,Directed
21707,38865,Directed
21707,10383,Directed
21707,19046,Directed
21707,1299,Directed
21707,29494,Directed
21707,13623,Directed
21707,28205,Directed
21707,12022,Directed
21707,33993,Directed
21707,18351,Directed
21707,19153,Directed
21707,21707,Directed
21707,37650,Directed
21707,11122,Directed
21707,29604,Directed
21707,16355,Directed
21707,5127,Directed
21707,37141,Directed
21707,34762,Directed
21707,37981,Directed
21707,15804,Directed
21707,11303,Directed
21707,30482,Directed
21707,19338,Directed
21707,26968,Directed
21707,10393,Directed
21707,34752,Directed
21707,40721,Directed
21707,16882,Directed
21707,24219,Directed
21707,9529,Directed
21707,40996,Directed
21707,22140,Directed
21707,28183,Directed
21707,36792,Directed
21707,5712,Directed
21707,19338,Directed
21707,21509,Directed
21707,9486,Directed
21707,27832,Directed
21707,33304,Directed
21707,5348,Directed
21707,21707,Directed
21707,34048,Directed
21707,3782,Directed
21707,32412,Directed
21707,40540,Directed
21707,23001,Directed
21707,623,Directed
21707,12659,Directed
21707,5127,Directed
21707,19870,Directed
21707,5539,Directed
32746,10558,Directed
32746,9571,Directed
32746,11399,Directed
32746,7912,Directed
